slot_id,service_date,split,slot_in_day,type_id,observed_count,mean_value
2016-11-09-21,2016-11-09,train,21,29,29.0,0.3927555649578074
2016-11-09-22,2016-11-09,train,22,0,14.0,0.22767552828902524
2016-11-09-22,2016-11-09,train,22,1,13.0,0.26742173981437783
2016-11-09-22,2016-11-09,train,22,2,8.0,0.26712678936605316
2016-11-09-22,2016-11-09,train,22,3,7.0,0.17138961924238
2016-11-09-22,2016-11-09,train,22,4,5.0,0.2407634628493524
2016-11-09-22,2016-11-09,train,22,5,10.0,0.27505112474437626
2016-11-09-22,2016-11-09,train,22,6,6.0,0.1549647807316519
2016-11-09-22,2016-11-09,train,22,7,7.0,0.1756743597234395
2016-11-09-22,2016-11-09,train,22,8,3.0,0.13428766189502386
2016-11-09-22,2016-11-09,train,22,9,2.0,0.17757327880027268
2016-11-09-22,2016-11-09,train,22,10,4.0,0.16751874573960462
2016-11-09-22,2016-11-09,train,22,11,5.0,0.21554192229038854
2016-11-09-22,2016-11-09,train,22,12,4.0,0.2946489434219495
2016-11-09-22,2016-11-09,train,22,13,2.0,0.1598500340831629
2016-11-09-22,2016-11-09,train,22,14,20.0,0.26581458759372867
2016-11-09-22,2016-11-09,train,22,15,8.0,0.2860429447852761
2016-11-09-22,2016-11-09,train,22,16,5.0,0.20572597137014315
2016-11-09-22,2016-11-09,train,22,17,5.0,0.25371506475800953
2016-11-09-22,2016-11-09,train,22,18,3.0,0.12633492388093617
2016-11-09-22,2016-11-09,train,22,19,22.0,0.27062031356509886
2016-11-09-22,2016-11-09,train,22,20,9.0,0.24252063924865563
2016-11-09-22,2016-11-09,train,22,21,0.0,0.0
2016-11-09-22,2016-11-09,train,22,22,7.0,0.1671048787613205
2016-11-09-22,2016-11-09,train,22,23,20.0,0.3180299931833674
2016-11-09-22,2016-11-09,train,22,24,3.0,0.1710974778459441
2016-11-09-22,2016-11-09,train,22,25,25.0,0.26432174505794137
2016-11-09-22,2016-11-09,train,22,26,7.0,0.21754795987924824
2016-11-09-22,2016-11-09,train,22,27,23.0,0.28211967635813995
2016-11-09-22,2016-11-09,train,22,28,26.0,0.32919091814797335
2016-11-09-22,2016-11-09,train,22,29,27.0,0.3217955515160696
2016-11-09-23,2016-11-09,train,23,0,19.0,0.20521651777706024
2016-11-09-23,2016-11-09,train,23,1,13.0,0.21414713439253316
2016-11-09-23,2016-11-09,train,23,2,6.0,0.15655532833446942
2016-11-09-23,2016-11-09,train,23,3,7.0,0.2167689161554192
2016-11-09-23,2016-11-09,train,23,4,11.0,0.14327322302782425
2016-11-09-23,2016-11-09,train,23,5,5.0,0.1678254942058623
2016-11-09-23,2016-11-09,train,23,6,7.0,0.25620800467426236
2016-11-09-23,2016-11-09,train,23,7,8.0,0.233640081799591
2016-11-09-23,2016-11-09,train,23,8,6.0,0.2891388320836174
2016-11-09-23,2016-11-09,train,23,9,3.0,0.2229038854805726
2016-11-09-23,2016-11-09,train,23,10,3.0,0.17087025675982734
2016-11-09-23,2016-11-09,train,23,11,4.0,0.1390593047034765
2016-11-09-23,2016-11-09,train,23,12,4.0,0.17706203135650989
2016-11-09-23,2016-11-09,train,23,13,4.0,0.21608725289706884
2016-11-09-23,2016-11-09,train,23,14,13.0,0.20806460070263752
2016-11-09-23,2016-11-09,train,23,15,3.0,0.2822085889570552
2016-11-09-23,2016-11-09,train,23,16,8.0,0.21319018404907977
2016-11-09-23,2016-11-09,train,23,17,5.0,0.17150647580095432
2016-11-09-23,2016-11-09,train,23,18,4.0,0.2900477164280845
2016-11-09-23,2016-11-09,train,23,19,25.0,0.2728289025221541
2016-11-09-23,2016-11-09,train,23,20,11.0,0.2581644667534238
2016-11-09-23,2016-11-09,train,23,21,3.0,0.17973187911838218
2016-11-09-23,2016-11-09,train,23,22,3.0,0.2140422631220177
2016-11-09-23,2016-11-09,train,23,23,15.0,0.2776641672347194
2016-11-09-23,2016-11-09,train,23,24,1.0,0.17177914110429449
2016-11-09-23,2016-11-09,train,23,25,23.0,0.3171216027977831
2016-11-09-23,2016-11-09,train,23,26,7.0,0.28698023176550785
2016-11-09-23,2016-11-09,train,23,27,21.0,0.3122342324796313
2016-11-09-23,2016-11-09,train,23,28,31.0,0.3118939244013458
2016-11-09-23,2016-11-09,train,23,29,27.0,0.31515564644398997
2016-11-09-24,2016-11-09,train,24,0,15.0,0.24417177914110427
2016-11-09-24,2016-11-09,train,24,1,6.0,0.44489888661667804
2016-11-09-24,2016-11-09,train,24,2,9.0,0.3256078164053624
2016-11-09-24,2016-11-09,train,24,3,10.0,0.2466939331970007
2016-11-09-24,2016-11-09,train,24,4,10.0,0.2591683708248126
2016-11-09-24,2016-11-09,train,24,5,3.0,0.16996137241536013
2016-11-09-24,2016-11-09,train,24,6,9.0,0.17617208210255245
2016-11-09-24,2016-11-09,train,24,7,9.0,0.14989017647504355
2016-11-09-24,2016-11-09,train,24,8,6.0,0.22244944330833902
2016-11-09-24,2016-11-09,train,24,9,6.0,0.23892297205180643
2016-11-09-24,2016-11-09,train,24,10,7.0,0.16613107410653424
2016-11-09-24,2016-11-09,train,24,11,11.0,0.2654148850467869
2016-11-09-24,2016-11-09,train,24,12,3.0,0.250852079072938
2016-11-09-24,2016-11-09,train,24,13,8.0,0.17927743694614862
2016-11-09-24,2016-11-09,train,24,14,23.0,0.334103909190599
2016-11-09-24,2016-11-09,train,24,15,10.0,0.42999318336741654
2016-11-09-24,2016-11-09,train,24,16,9.0,0.18450352192683483
2016-11-09-24,2016-11-09,train,24,17,3.0,0.158145875937287
2016-11-09-24,2016-11-09,train,24,18,3.0,0.20109066121336058
2016-11-09-24,2016-11-09,train,24,19,12.0,0.2531810952056351
2016-11-09-24,2016-11-09,train,24,20,11.0,0.2432918138439611
2016-11-09-24,2016-11-09,train,24,21,7.0,0.1926185607167202
2016-11-09-24,2016-11-09,train,24,22,0.0,0.0
2016-11-09-24,2016-11-09,train,24,23,10.0,0.3494205862304022
2016-11-09-24,2016-11-09,train,24,24,4.0,0.3771301976823449
2016-11-09-24,2016-11-09,train,24,25,18.0,0.30811179277436945
2016-11-09-24,2016-11-09,train,24,26,6.0,0.28595773687798226
2016-11-09-24,2016-11-09,train,24,27,16.0,0.31940184049079756
2016-11-09-24,2016-11-09,train,24,28,29.0,0.28014009355240577
2016-11-09-24,2016-11-09,train,24,29,27.0,0.3609533186901967
2016-11-09-25,2016-11-09,train,25,0,16.0,0.2586059986366735
2016-11-09-25,2016-11-09,train,25,1,13.0,0.2870851030360233
2016-11-09-25,2016-11-09,train,25,2,15.0,0.19831856396273573
2016-11-09-25,2016-11-09,train,25,3,8.0,0.32165985003408315
2016-11-09-25,2016-11-09,train,25,4,10.0,0.21322426721199728
2016-11-09-25,2016-11-09,train,25,5,9.0,0.22706960539271379
2016-11-09-25,2016-11-09,train,25,6,4.0,0.39826175869120656
2016-11-09-25,2016-11-09,train,25,7,4.0,0.2176209952283572
2016-11-09-25,2016-11-09,train,25,8,4.0,0.22460804362644854
2016-11-09-25,2016-11-09,train,25,9,5.0,0.28657123381049765
2016-11-09-25,2016-11-09,train,25,10,5.0,0.1488752556237219
2016-11-09-25,2016-11-09,train,25,11,4.0,0.24250170415814587
2016-11-09-25,2016-11-09,train,25,12,5.0,0.18295841854124062
2016-11-09-25,2016-11-09,train,25,13,7.0,0.21521082870776123
2016-11-09-25,2016-11-09,train,25,14,15.0,0.23394683026584867
2016-11-09-25,2016-11-09,train,25,15,4.0,0.2552828902522154
2016-11-09-25,2016-11-09,train,25,16,15.0,0.2353101567825494
2016-11-09-25,2016-11-09,train,25,17,5.0,0.2443081117927744
2016-11-09-25,2016-11-09,train,25,18,3.0,0.16609861395137468
2016-11-09-25,2016-11-09,train,25,19,10.0,0.2730743012951602
2016-11-09-25,2016-11-09,train,25,20,10.0,0.23142467620995227
2016-11-09-25,2016-11-09,train,25,21,2.0,0.30334014996591685
2016-11-09-25,2016-11-09,train,25,22,1.0,0.12338104976141787
2016-11-09-25,2016-11-09,train,25,23,17.0,0.3139259793897109
2016-11-09-25,2016-11-09,train,25,24,3.0,0.26471256532606224
2016-11-09-25,2016-11-09,train,25,25,20.0,0.38749147920927063
2016-11-09-25,2016-11-09,train,25,26,7.0,0.34638231570746914
2016-11-09-25,2016-11-09,train,25,27,25.0,0.301840490797546
2016-11-09-25,2016-11-09,train,25,28,20.0,0.3701772324471711
2016-11-09-25,2016-11-09,train,25,29,34.0,0.39917398452223424
2016-11-09-26,2016-11-09,train,26,0,11.0,0.2341203445497924
2016-11-09-26,2016-11-09,train,26,1,16.0,0.28680981595092025
2016-11-09-26,2016-11-09,train,26,2,5.0,0.24635310156782553
2016-11-09-26,2016-11-09,train,26,3,5.0,0.1601908657123381
2016-11-09-26,2016-11-09,train,26,4,8.0,0.17246080436264485
2016-11-09-26,2016-11-09,train,26,5,11.0,0.16638780442461423
2016-11-09-26,2016-11-09,train,26,6,7.0,0.31132534813516405
2016-11-09-26,2016-11-09,train,26,7,6.0,0.22142694842081345
2016-11-09-26,2016-11-09,train,26,8,5.0,0.1918200408997955
2016-11-09-26,2016-11-09,train,26,9,6.0,0.2887980004544422
2016-11-09-26,2016-11-09,train,26,10,9.0,0.22866015299553133
2016-11-09-26,2016-11-09,train,26,11,10.0,0.17880027266530335
2016-11-09-26,2016-11-09,train,26,12,13.0,0.20827434324366842
2016-11-09-26,2016-11-09,train,26,13,7.0,0.19242379978576296
2016-11-09-26,2016-11-09,train,26,14,13.0,0.28918252844633213
2016-11-09-26,2016-11-09,train,26,15,7.0,0.25114422046937385
2016-11-09-26,2016-11-09,train,26,16,13.0,0.2692569870483981
2016-11-09-26,2016-11-09,train,26,17,6.0,0.22585775960009088
2016-11-09-26,2016-11-09,train,26,18,1.0,0.23176550783912747
2016-11-09-26,2016-11-09,train,26,19,13.0,0.41072833097372974
2016-11-09-26,2016-11-09,train,26,20,13.0,0.25473231608200936
2016-11-09-26,2016-11-09,train,26,21,6.0,0.23278800272665304
2016-11-09-26,2016-11-09,train,26,22,5.0,0.19713701431492842
2016-11-09-26,2016-11-09,train,26,23,10.0,0.3100204498977505
2016-11-09-26,2016-11-09,train,26,24,4.0,0.25085207907293794
2016-11-09-26,2016-11-09,train,26,25,18.0,0.2615314701204272
2016-11-09-26,2016-11-09,train,26,26,10.0,0.21704158145875935
2016-11-09-26,2016-11-09,train,26,27,20.0,0.22600545330606678
2016-11-09-26,2016-11-09,train,26,28,18.0,0.3387487692191169
2016-11-09-26,2016-11-09,train,26,29,24.0,0.36042944785276076
2016-11-09-27,2016-11-09,train,27,0,16.0,0.24177743694614862
2016-11-09-27,2016-11-09,train,27,1,9.0,0.23615844883738546
2016-11-09-27,2016-11-09,train,27,2,8.0,0.22656782549420587
2016-11-09-27,2016-11-09,train,27,3,8.0,0.28365712338104976
2016-11-09-27,2016-11-09,train,27,4,10.0,0.24205862304021813
2016-11-09-27,2016-11-09,train,27,5,12.0,0.20989547830038627
2016-11-09-27,2016-11-09,train,27,6,11.0,0.22377145690029127
2016-11-09-27,2016-11-09,train,27,7,8.0,0.24318336741649627
2016-11-09-27,2016-11-09,train,27,8,8.0,0.1524369461486026
2016-11-09-27,2016-11-09,train,27,9,10.0,0.18139059304703478
2016-11-09-27,2016-11-09,train,27,10,2.0,0.2058623040218132
2016-11-09-27,2016-11-09,train,27,11,1.0,0.12338104976141787
2016-11-09-27,2016-11-09,train,27,12,5.0,0.18118609406952965
2016-11-09-27,2016-11-09,train,27,13,4.0,0.18098159509202455
2016-11-09-27,2016-11-09,train,27,14,22.0,0.23724979859949186
2016-11-09-27,2016-11-09,train,27,15,6.0,0.28334469438763915
2016-11-09-27,2016-11-09,train,27,16,10.0,0.258214042263122
2016-11-09-27,2016-11-09,train,27,17,4.0,0.22137014314928427
2016-11-09-27,2016-11-09,train,27,18,2.0,0.1520109066121336
2016-11-09-27,2016-11-09,train,27,19,20.0,0.3301635991820041
2016-11-09-27,2016-11-09,train,27,20,11.0,0.21838012022061104
2016-11-09-27,2016-11-09,train,27,21,3.0,0.1499659168370825
2016-11-09-27,2016-11-09,train,27,22,4.0,0.21063394683026584
2016-11-09-27,2016-11-09,train,27,23,16.0,0.31769768234492163
2016-11-09-27,2016-11-09,train,27,24,7.0,0.31463628396143734
2016-11-09-27,2016-11-09,train,27,25,21.0,0.31797967994287013
2016-11-09-27,2016-11-09,train,27,26,13.0,0.2494363169209795
2016-11-09-27,2016-11-09,train,27,27,14.0,0.25241016652059595
2016-11-09-27,2016-11-09,train,27,28,26.0,0.3132242672119973
2016-11-09-27,2016-11-09,train,27,29,9.0,0.2557752026054685
2016-11-09-28,2016-11-09,train,28,0,18.0,0.2222222222222222
2016-11-09-28,2016-11-09,train,28,1,11.0,0.3011092520294974
2016-11-09-28,2016-11-09,train,28,2,13.0,0.19595196895810393
2016-11-09-28,2016-11-09,train,28,3,9.0,0.3491630689994698
2016-11-09-28,2016-11-09,train,28,4,6.0,0.26119063849125196
2016-11-09-28,2016-11-09,train,28,5,6.0,0.14155873665076119
2016-11-09-28,2016-11-09,train,28,6,7.0,0.3944882656539099
2016-11-09-28,2016-11-09,train,28,7,11.0,0.36865588399330734
2016-11-09-28,2016-11-09,train,28,8,9.0,0.16034234643641596
2016-11-09-28,2016-11-09,train,28,9,5.0,0.2621676891615542
2016-11-09-28,2016-11-09,train,28,10,3.0,0.17155192001817768
2016-11-09-28,2016-11-09,train,28,11,14.0,0.26482617586912066
2016-11-09-28,2016-11-09,train,28,12,12.0,0.21279254714837537
2016-11-09-28,2016-11-09,train,28,13,5.0,0.23026584867075664
2016-11-09-28,2016-11-09,train,28,14,15.0,0.2458077709611452
2016-11-09-28,2016-11-09,train,28,15,3.0,0.37968643490115883
2016-11-09-28,2016-11-09,train,28,16,9.0,0.23244717109747784
2016-11-09-28,2016-11-09,train,28,17,9.0,0.2008634401272438
2016-11-09-28,2016-11-09,train,28,18,2.0,0.1656441717791411
2016-11-09-28,2016-11-09,train,28,19,12.0,0.4135423767325608
2016-11-09-28,2016-11-09,train,28,20,11.0,0.2818987420214414
2016-11-09-28,2016-11-09,train,28,21,1.0,0.12338104976141787
2016-11-09-28,2016-11-09,train,28,22,4.0,0.15098841172460803
2016-11-09-28,2016-11-09,train,28,23,12.0,0.3711088389002499
2016-11-09-28,2016-11-09,train,28,24,5.0,0.2241308793456033
2016-11-09-28,2016-11-09,train,28,25,18.0,0.27698250397636903
2016-11-09-28,2016-11-09,train,28,26,6.0,0.2580095432856169
2016-11-09-28,2016-11-09,train,28,27,16.0,0.31970006816632585
2016-11-09-28,2016-11-09,train,28,28,33.0,0.3590919419140278
2016-11-09-28,2016-11-09,train,28,29,15.0,0.3768234492160873
2016-11-09-29,2016-11-09,train,29,0,15.0,0.24857986821177006
2016-11-09-29,2016-11-09,train,29,1,7.0,0.27344434706397897
2016-11-09-29,2016-11-09,train,29,2,6.0,0.15905476028175417
2016-11-09-29,2016-11-09,train,29,3,11.0,0.2416806097787693
2016-11-09-29,2016-11-09,train,29,4,9.0,0.23827917897447548
2016-11-09-29,2016-11-09,train,29,5,5.0,0.19904567143830948
2016-11-09-29,2016-11-09,train,29,6,8.0,0.20168711656441718
2016-11-09-29,2016-11-09,train,29,7,11.0,0.26962880337113465
2016-11-09-29,2016-11-09,train,29,8,7.0,0.2537734930372967
2016-11-09-29,2016-11-09,train,29,9,11.0,0.2567391708496003
2016-11-09-29,2016-11-09,train,29,10,4.0,0.18677573278800272
2016-11-09-29,2016-11-09,train,29,11,4.0,0.2145535105657805
2016-11-09-29,2016-11-09,train,29,12,5.0,0.17968643490115882
2016-11-09-29,2016-11-09,train,29,13,5.0,0.234492160872529
2016-11-09-29,2016-11-09,train,29,14,16.0,0.20624573960463533
2016-11-09-29,2016-11-09,train,29,15,2.0,0.3084526244035447
2016-11-09-29,2016-11-09,train,29,16,9.0,0.26569719003256836
2016-11-09-29,2016-11-09,train,29,17,9.0,0.29266075891842763
2016-11-09-29,2016-11-09,train,29,18,4.0,0.1849011588275392
2016-11-09-29,2016-11-09,train,29,19,22.0,0.2904815021379438
2016-11-09-29,2016-11-09,train,29,20,7.0,0.33099620216184633
2016-11-09-29,2016-11-09,train,29,21,4.0,0.21319018404907977
2016-11-09-29,2016-11-09,train,29,22,1.0,0.17314246762099522
2016-11-09-29,2016-11-09,train,29,23,14.0,0.25499074885577955
2016-11-09-29,2016-11-09,train,29,24,10.0,0.20279481935923654
2016-11-09-29,2016-11-09,train,29,25,18.0,0.296106945391199
2016-11-09-29,2016-11-09,train,29,26,4.0,0.24352419904567144
2016-11-09-29,2016-11-09,train,29,27,12.0,0.3060668029993184
2016-11-09-29,2016-11-09,train,29,28,26.0,0.34898537045776307
2016-11-09-29,2016-11-09,train,29,29,34.0,0.37804242351337264
2016-11-09-30,2016-11-09,train,30,0,16.0,0.22081629175187456
2016-11-09-30,2016-11-09,train,30,1,7.0,0.21413964358749635
2016-11-09-30,2016-11-09,train,30,2,15.0,0.22685753237900477
2016-11-09-30,2016-11-09,train,30,3,10.0,0.24907975460122703
2016-11-09-30,2016-11-09,train,30,4,4.0,0.14928425357873212
2016-11-09-30,2016-11-09,train,30,5,10.0,0.25541922290388547
2016-11-09-30,2016-11-09,train,30,6,3.0,0.14769370597591455
2016-11-09-30,2016-11-09,train,30,7,12.0,0.3070324926153147
2016-11-09-30,2016-11-09,train,30,8,7.0,0.23371311714869997
2016-11-09-30,2016-11-09,train,30,9,6.0,0.24312656214496706
2016-11-09-30,2016-11-09,train,30,10,4.0,0.22750511247443764
2016-11-09-30,2016-11-09,train,30,11,5.0,0.23899113837764144
2016-11-09-30,2016-11-09,train,30,12,8.0,0.24718813905930473
2016-11-09-30,2016-11-09,train,30,13,7.0,0.14879735125133897
2016-11-09-30,2016-11-09,train,30,14,15.0,0.32010906612133605
2016-11-09-30,2016-11-09,train,30,15,7.0,0.30071087739799396
2016-11-09-30,2016-11-09,train,30,16,9.0,0.2586533363629478
2016-11-09-30,2016-11-09,train,30,17,4.0,0.278118609406953
2016-11-09-30,2016-11-09,train,30,18,5.0,0.2534423994546694
2016-11-09-30,2016-11-09,train,30,19,26.0,0.28412248964396203
2016-11-09-30,2016-11-09,train,30,20,7.0,0.23127860551173435
2016-11-09-30,2016-11-09,train,30,21,5.0,0.20913428766189504
2016-11-09-30,2016-11-09,train,30,22,2.0,0.16973415132924335
2016-11-09-30,2016-11-09,train,30,23,12.0,0.29811406498523063
2016-11-09-30,2016-11-09,train,30,24,5.0,0.17027948193592365
2016-11-09-30,2016-11-09,train,30,25,14.0,0.3252020644658682
2016-11-09-30,2016-11-09,train,30,26,8.0,0.32711315610088615
2016-11-09-30,2016-11-09,train,30,27,17.0,0.2867797425718754
2016-11-09-30,2016-11-09,train,30,28,29.0,0.313283031285993
2016-11-09-30,2016-11-09,train,30,29,21.0,0.29415392605576657
2016-11-09-31,2016-11-09,train,31,0,15.0,0.2478982049534197
2016-11-09-31,2016-11-09,train,31,1,10.0,0.24492160872528973
2016-11-09-31,2016-11-09,train,31,2,6.0,0.20847534651215635
2016-11-09-31,2016-11-09,train,31,3,9.0,0.16715897901991972
2016-11-09-31,2016-11-09,train,31,4,5.0,0.2793456032719836
2016-11-09-31,2016-11-09,train,31,5,11.0,0.2014005081489744
2016-11-09-31,2016-11-09,train,31,6,2.0,0.21029311520109067
2016-11-09-31,2016-11-09,train,31,7,12.0,0.24136559872756191
2016-11-09-31,2016-11-09,train,31,8,3.0,0.16178141331515564
2016-11-09-31,2016-11-09,train,31,9,5.0,0.15800954328561692
2016-11-09-31,2016-11-09,train,31,10,6.0,0.2452851624630766
2016-11-09-31,2016-11-09,train,31,11,8.0,0.19589297886843898
2016-11-09-31,2016-11-09,train,31,12,4.0,0.14570552147239263
2016-11-09-31,2016-11-09,train,31,13,6.0,0.1849579640990684
2016-11-09-31,2016-11-09,train,31,14,14.0,0.29628006621871655
2016-11-09-31,2016-11-09,train,31,15,1.0,0.21949556918882074
2016-11-09-31,2016-11-09,train,31,16,11.0,0.2413087934560327
2016-11-09-31,2016-11-09,train,31,17,3.0,0.21813224267211997
2016-11-09-31,2016-11-09,train,31,18,2.0,0.2845944103612815
2016-11-09-31,2016-11-09,train,31,19,21.0,0.32953549517966696
2016-11-09-31,2016-11-09,train,31,20,7.0,0.31190963092803586
2016-11-09-31,2016-11-09,train,31,21,2.0,0.1578050443081118
2016-11-09-31,2016-11-09,train,31,22,2.0,0.18916155419222902
2016-11-09-31,2016-11-09,train,31,23,11.0,0.4246762099522836
2016-11-09-31,2016-11-09,train,31,24,6.0,0.24608043626448536
2016-11-09-31,2016-11-09,train,31,25,23.0,0.30111733499303517
2016-11-09-31,2016-11-09,train,31,26,10.0,0.2579413769597819
2016-11-09-31,2016-11-09,train,31,27,19.0,0.3583396118107129
2016-11-09-31,2016-11-09,train,31,28,35.0,0.4235465965527315
2016-11-09-31,2016-11-09,train,31,29,31.0,0.3274182553818414
2016-11-09-32,2016-11-09,train,32,0,13.0,0.24739132714592837
2016-11-09-32,2016-11-09,train,32,1,3.0,0.20268120881617813
2016-11-09-32,2016-11-09,train,32,2,13.0,0.29668082428818626
2016-11-09-32,2016-11-09,train,32,3,5.0,0.22194955691888207
2016-11-09-32,2016-11-09,train,32,4,5.0,0.2
2016-11-09-32,2016-11-09,train,32,5,2.0,0.34389911383776417
2016-11-09-32,2016-11-09,train,32,6,3.0,0.27789138832083615
2016-11-09-32,2016-11-09,train,32,7,10.0,0.2897750511247444
2016-11-09-32,2016-11-09,train,32,8,5.0,0.17845944103612815
2016-11-09-32,2016-11-09,train,32,9,11.0,0.17239883497552208
2016-11-09-32,2016-11-09,train,32,10,3.0,0.14746648488979777
2016-11-09-32,2016-11-09,train,32,11,9.0,0.1986669696281148
2016-11-09-32,2016-11-09,train,32,12,3.0,0.2806180413542377
2016-11-09-32,2016-11-09,train,32,13,5.0,0.169052488070893
2016-11-09-32,2016-11-09,train,32,14,19.0,0.285150504072041
2016-11-09-32,2016-11-09,train,32,15,6.0,0.19325153374233128
2016-11-09-32,2016-11-09,train,32,16,6.0,0.20165871392865256
2016-11-09-32,2016-11-09,train,32,17,4.0,0.16138377641445126
2016-11-09-32,2016-11-09,train,32,18,4.0,0.21353101567825494
2016-11-09-32,2016-11-09,train,32,19,25.0,0.33895023858214046
2016-11-09-32,2016-11-09,train,32,20,12.0,0.21267893660531698
2016-11-09-32,2016-11-09,train,32,21,4.0,0.2774369461486026
2016-11-09-32,2016-11-09,train,32,22,3.0,0.18109520563508294
2016-11-09-32,2016-11-09,train,32,23,12.0,0.3998523062940241
2016-11-09-32,2016-11-09,train,32,24,4.0,0.14621676891615543
2016-11-09-32,2016-11-09,train,32,25,14.0,0.28264680105170903
2016-11-09-32,2016-11-09,train,32,26,13.0,0.24812542603953647
2016-11-09-32,2016-11-09,train,32,27,19.0,0.35543357370932444
2016-11-09-32,2016-11-09,train,32,28,31.0,0.3628207665413286
2016-11-09-32,2016-11-09,train,32,29,34.0,0.35797345523076307
2016-11-09-33,2016-11-09,train,33,0,13.0,0.2331288343558282
2016-11-09-33,2016-11-09,train,33,1,15.0,0.2538513974096796
2016-11-09-33,2016-11-09,train,33,2,6.0,0.1628039082026812
2016-11-09-33,2016-11-09,train,33,3,4.0,0.3641785957736878
2016-11-09-33,2016-11-09,train,33,4,6.0,0.1941604180867985
2016-11-09-33,2016-11-09,train,33,5,6.0,0.20836173596909793
2016-11-09-33,2016-11-09,train,33,6,4.0,0.1714383094751193
2016-11-09-33,2016-11-09,train,33,7,10.0,0.25671438309475125
2016-11-09-33,2016-11-09,train,33,8,4.0,0.1610429447852761
2016-11-09-33,2016-11-09,train,33,9,3.0,0.19790956600772555
2016-11-09-33,2016-11-09,train,33,10,6.0,0.30277209725062487
2016-11-09-33,2016-11-09,train,33,11,3.0,0.2583503749147921
2016-11-09-33,2016-11-09,train,33,12,7.0,0.18969714675236146
2016-11-09-33,2016-11-09,train,33,13,6.0,0.27607361963190186
2016-11-09-33,2016-11-09,train,33,14,23.0,0.252304318188554
